trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,cover_snaps,n_cover_moves,stop_reason
561,16,16,0,3662.3750,14561.8750,112,29,0.483141,7,2,7,6,certificate
562,15,15,0,3454.2326,13206.1632,123,23,0.269127,7,2,7,6,certificate
563,11,11,0,3505.7485,13633.7425,121,19,0.314914,7,2,7,6,certificate
564,10,10,0,3080.9992,11599.9958,119,18,0.311580,7,3,7,6,certificate
565,12,12,0,2999.7947,11183.9733,118,23,0.338964,7,2,7,6,certificate
566,11,11,0,3214.6013,11788.0065,134,21,0.316148,7,2,7,6,certificate
567,14,14,0,4032.9441,16139.7207,123,26,0.362889,7,2,7,6,certificate
568,14,14,0,3663.3150,14536.5749,115,23,0.329620,7,2,7,6,certificate
569,14,14,0,3634.9405,14239.7025,120,25,0.353585,7,2,7,6,certificate
570,12,12,0,3539.1115,13835.5577,119,22,0.407560,7,2,7,6,certificate
571,16,16,0,3576.9013,14434.5066,102,24,0.294660,7,2,5,4,certificate
572,13,13,0,2944.2482,10721.2411,123,21,0.327912,7,2,7,6,certificate
573,11,11,0,3327.2628,12831.3142,118,21,0.374552,7,2,7,6,certificate
574,10,10,0,3393.2701,13311.3505,114,18,0.319503,7,2,7,6,certificate
575,13,13,0,3286.4427,12952.2137,106,27,0.379607,7,2,7,6,certificate
576,10,10,0,2992.9719,11064.8596,122,19,0.320287,7,3,7,6,certificate
577,16,16,0,3405.7437,13028.7187,121,25,0.374733,7,2,6,5,certificate
578,14,14,0,2969.9328,11219.6641,110,24,0.294506,7,2,7,6,certificate
579,16,16,0,4233.9160,16659.5801,138,28,0.363118,7,2,7,6,certificate
580,16,16,0,3744.0856,15055.4278,110,23,0.317697,7,2,5,4,certificate
581,13,13,0,3109.0293,11390.1464,128,20,0.437293,7,2,7,6,certificate
582,13,13,0,3494.8150,13739.0751,114,24,0.340409,7,2,7,6,certificate
583,13,13,0,3123.9156,11689.5779,120,21,0.345097,7,2,7,6,certificate
584,14,14,0,3769.1029,15180.5146,111,23,0.306945,7,2,7,6,certificate
585,10,10,0,3007.2100,11286.0501,117,19,0.311824,7,2,7,6,certificate
586,16,16,0,3600.5612,14072.8061,118,25,0.345713,7,2,7,6,certificate
587,15,15,0,3837.1555,15225.7776,120,25,0.384705,7,2,7,6,certificate
588,16,16,0,3188.6816,12158.4079,113,24,0.321719,7,2,6,5,certificate
589,12,12,0,3338.1730,13035.8650,112,20,0.363580,7,2,7,6,certificate
590,12,12,0,3418.1281,13410.6403,113,22,0.347443,7,2,7,6,certificate
591,13,13,0,3557.1574,13400.7871,136,24,0.315304,7,2,7,6,certificate
592,13,13,0,3370.7686,13178.8430,112,23,0.433392,7,2,7,6,certificate
593,12,12,0,3662.2117,14281.0586,125,20,0.368812,7,3,7,6,certificate
594,11,11,0,3653.5161,14162.5807,128,17,0.332220,7,3,7,6,certificate
595,13,13,0,3297.8036,12909.0178,109,19,0.282259,7,2,7,6,certificate
596,14,14,0,3291.2884,12701.4419,114,21,0.289836,7,2,7,6,certificate
597,14,14,0,3193.7828,12178.9138,115,24,0.375834,7,2,7,6,certificate
598,11,11,0,3345.6081,12103.0405,145,22,0.391695,7,2,7,6,certificate
599,11,11,0,3609.9426,14184.7131,120,17,0.230267,7,3,7,6,certificate
600,13,13,0,2943.7546,11318.7731,103,20,0.286894,7,2,7,6,certificate
601,10,10,0,2730.2544,10116.2718,110,18,0.355702,7,2,7,6,certificate
602,15,15,0,4000.0757,16050.3787,120,25,0.417574,7,2,7,6,certificate
603,15,15,0,3157.9934,12064.9669,112,22,0.322857,7,2,7,6,certificate
604,14,14,0,3387.9934,12984.9672,121,22,0.332251,7,2,7,6,certificate
605,15,15,0,3284.3961,12571.9806,116,23,0.290042,7,2,7,6,certificate
606,13,13,0,3471.3688,13246.8439,127,23,0.343499,7,2,7,6,certificate
607,13,13,0,3074.2461,11521.2307,118,22,0.372700,7,2,7,6,certificate
608,13,13,0,3570.4132,13862.0661,123,21,0.295652,7,3,7,6,certificate
609,15,15,0,3592.2245,13996.1227,120,25,0.301516,7,2,7,6,certificate
610,13,13,0,4118.7002,16498.5010,126,21,0.283010,7,3,7,6,certificate
611,10,10,0,3199.9731,12314.8655,115,18,0.340788,7,3,7,6,certificate
612,11,11,0,2633.8452,9389.2258,117,21,0.274961,7,2,7,6,certificate
613,13,13,0,3212.0766,11850.3828,130,24,0.317696,7,3,7,6,certificate
614,14,14,0,3911.3884,15586.9420,121,24,0.337441,7,2,7,6,certificate
615,10,10,0,3534.2756,13666.3781,126,19,0.343376,7,2,7,6,certificate
616,12,12,0,3570.9504,13809.7521,125,19,0.290284,7,2,7,6,certificate
617,10,10,0,3422.5119,13187.5597,123,20,0.305470,7,2,7,6,certificate
618,10,10,0,3270.2270,12511.1351,120,16,0.280642,7,3,7,6,certificate
619,12,12,0,2951.8987,10989.4936,116,19,0.345793,7,2,7,6,certificate
620,10,10,0,3156.6525,11698.2626,128,19,0.322029,7,2,7,6,certificate
621,15,15,0,4417.3637,17971.8185,125,23,0.332144,7,2,7,6,certificate
622,15,15,0,3583.8402,14294.2010,109,25,0.322026,7,2,7,6,certificate
623,16,16,0,3450.8606,13384.3031,116,24,0.262378,7,2,6,5,certificate
624,12,12,0,3933.4793,15552.3967,128,21,0.301482,7,2,7,6,certificate
625,13,13,0,3181.8770,12084.3852,117,20,0.273200,7,2,7,6,certificate
626,12,12,0,3601.7041,14273.5207,115,22,0.377550,7,2,7,6,certificate
627,14,14,0,4012.4776,15862.3882,129,28,0.410181,7,2,7,6,certificate
628,16,16,0,3793.7296,14988.6479,120,23,0.341959,7,2,7,6,certificate
629,10,10,0,2890.9679,10649.8393,119,20,0.354414,7,2,7,6,certificate
630,14,14,0,3197.1848,12495.9240,105,22,0.303848,7,2,7,6,certificate
631,11,11,0,2853.0064,10555.0320,115,19,0.325972,7,2,7,6,certificate
632,11,11,0,3378.2953,13031.4764,120,20,0.361463,7,2,7,6,certificate
633,15,15,0,3692.2831,14671.4153,113,25,0.350195,7,2,7,6,certificate
634,14,14,0,3950.6103,15938.0517,116,23,0.330978,7,2,7,6,certificate
635,10,10,0,3593.2860,14061.4301,122,19,0.323817,7,2,7,6,certificate
636,12,12,0,3625.3341,14366.6706,116,22,0.345026,7,2,7,6,certificate
637,10,10,0,3573.0254,13845.1272,126,20,0.286880,7,2,7,6,certificate
638,16,16,0,3918.0479,15550.2395,122,24,0.292362,7,2,7,6,certificate
639,16,16,0,3168.1739,12000.8695,115,25,0.380411,7,2,7,6,certificate
640,15,15,0,3611.1834,14280.9170,114,23,0.296437,7,2,7,6,certificate
641,13,13,0,2970.3657,10696.8287,128,21,0.347334,7,2,7,6,certificate
642,12,12,0,3546.9814,13764.9070,123,20,0.354652,7,2,7,6,certificate
643,11,11,0,3112.6792,11848.3959,115,19,0.376893,7,2,7,6,certificate
644,15,15,0,3549.3887,13956.9435,114,22,0.470796,7,2,7,6,certificate
645,13,13,0,3482.6237,13643.1185,115,21,0.327667,7,2,7,6,certificate
646,13,13,0,3426.4212,13197.1060,121,20,0.316331,7,2,7,6,certificate
647,13,13,0,3487.0081,13515.0405,120,24,0.346213,7,2,7,6,certificate
648,15,15,0,3633.7108,13963.5542,128,25,0.365175,7,3,7,6,certificate
649,15,15,0,4038.0325,16190.1623,122,27,0.392047,7,2,7,6,certificate
650,11,11,0,2762.0534,10300.2672,108,18,0.302443,7,2,7,6,certificate
651,11,11,0,3659.4924,14172.4618,129,20,0.339734,7,2,7,6,certificate
652,11,11,0,2988.1334,11050.6669,121,18,0.291951,7,2,7,6,certificate
653,16,16,0,2952.8070,11434.0349,99,23,0.290306,7,2,4,3,certificate
654,12,12,0,3306.6825,12573.4127,123,19,0.285200,7,2,7,6,certificate
655,13,13,0,2992.9135,10979.5675,123,21,0.259731,7,2,7,6,certificate
656,16,16,0,4387.6183,18258.0915,110,29,0.499471,7,2,7,6,certificate
657,16,16,0,3395.0809,13025.4045,119,24,0.337845,7,2,7,6,certificate
658,10,10,0,3434.0828,13240.4141,123,22,0.390688,7,2,7,6,certificate
659,15,15,0,4191.7081,17018.5404,120,23,0.328367,7,2,7,6,certificate
660,14,14,0,3769.6566,14868.2831,121,25,0.337030,7,2,7,6,certificate
661,13,13,0,3659.9882,14189.9410,127,28,0.589872,7,2,7,6,certificate
662,15,15,0,3196.0501,11855.2507,125,23,0.355700,7,2,7,6,certificate
663,16,16,0,2983.9104,11474.5519,102,24,0.333815,7,2,6,5,certificate
664,10,10,0,3363.6347,12713.1736,129,20,0.318463,7,2,7,6,certificate
665,16,16,0,3663.0971,14675.4855,108,23,0.318631,7,2,6,5,certificate
666,13,13,0,3173.8646,12349.3229,107,23,0.339660,7,2,7,6,certificate
667,11,11,0,2789.1071,10060.5356,121,18,0.314458,7,2,7,6,certificate
668,14,14,0,3504.6720,13553.3598,121,24,0.319666,7,2,7,6,certificate
669,14,14,0,3790.1894,14720.9471,130,24,0.300944,7,2,7,6,certificate
670,11,11,0,3978.6974,15918.4871,124,20,0.368589,7,2,7,6,certificate
671,12,12,0,3473.5550,13562.7751,117,24,0.335537,7,2,7,6,certificate
672,10,10,0,3299.7054,12333.5270,132,20,0.302353,7,2,7,6,certificate
673,13,13,0,3459.2363,13751.1816,108,23,0.312145,7,2,7,6,certificate
674,11,11,0,3041.9693,11554.8465,113,20,0.310272,7,2,7,6,certificate
675,15,15,0,3459.0563,13605.2814,111,22,0.467503,7,2,7,6,certificate
676,13,13,0,3009.0046,11185.0228,118,21,0.328362,7,2,7,6,certificate
677,14,14,0,3260.6403,12143.2013,127,22,0.323234,7,2,7,6,certificate
678,13,13,0,4054.7780,16753.8902,107,22,0.335949,7,2,7,6,certificate
679,10,10,0,3225.5361,12172.6803,124,18,0.340096,7,2,7,6,certificate
680,12,12,0,3580.6769,13903.3846,124,22,0.338192,7,2,7,6,certificate
681,12,12,0,3404.5385,13227.6926,117,19,0.370449,7,2,7,6,certificate
682,15,15,0,3740.4270,14707.1349,121,25,0.331513,7,2,7,6,certificate
683,11,11,0,2872.8319,10654.1596,115,18,0.282418,7,2,7,6,certificate
684,10,10,0,2991.4206,10877.1032,128,19,0.342670,7,2,7,6,certificate
685,12,12,0,3633.0021,14305.0107,119,19,0.324923,7,2,7,6,certificate
686,10,10,0,3166.2000,12171.0002,114,19,0.324043,7,2,7,6,certificate
687,11,11,0,3195.4975,11797.4873,131,21,0.307481,7,2,7,6,certificate
688,12,12,0,3503.7029,13688.5146,118,23,0.364031,7,2,7,6,certificate
689,12,12,0,3035.0682,11580.3412,110,20,0.353495,7,2,7,6,certificate
690,14,14,0,3583.1610,13375.8050,140,28,0.467876,7,2,7,6,certificate
691,11,11,0,3141.3153,12111.5764,111,19,0.387506,7,2,7,6,certificate
692,13,13,0,3344.7553,12803.7766,121,23,0.602851,7,2,7,6,certificate
693,12,12,0,3458.0669,13225.3347,126,20,0.298211,7,4,7,6,certificate
694,10,10,0,3306.1535,12485.7673,127,20,0.333810,7,2,7,6,certificate
695,15,15,0,3502.9960,13384.9801,126,26,0.349684,7,2,7,6,certificate
696,15,15,0,3859.5976,15047.9878,130,22,0.262419,7,2,7,6,certificate
697,15,15,0,3503.4107,13587.0534,119,23,0.303337,7,4,7,6,certificate
698,10,10,0,3294.2643,12686.3215,118,18,0.282784,7,2,7,6,certificate
699,16,16,0,4397.0786,17990.3929,121,30,0.463355,7,2,7,6,certificate
700,13,13,0,4019.8645,15674.3225,137,26,0.377521,7,2,7,6,certificate
701,14,14,0,3719.3689,14631.8446,121,25,0.341881,7,2,7,6,certificate
702,10,10,0,3537.3037,13811.5187,121,20,0.306769,7,2,7,6,certificate
703,16,16,0,3666.1254,14280.6268,122,25,0.368553,7,3,7,6,certificate
704,12,12,0,3114.5673,11832.8367,115,19,0.296677,7,2,7,6,certificate
705,11,11,0,3464.8107,13344.0535,124,19,0.299058,7,2,7,6,certificate
706,14,14,0,3350.2062,13071.0310,111,24,0.352836,7,2,7,6,certificate
707,12,12,0,3337.9188,12764.5940,121,21,0.320351,7,2,7,6,certificate
708,15,15,0,3331.1702,12380.8511,130,25,0.347990,7,2,7,6,certificate
709,16,16,0,3862.5708,15432.8540,117,25,0.357809,7,2,7,6,certificate
710,13,13,0,3346.6721,13013.3607,114,24,0.339508,7,2,7,6,certificate
711,11,11,0,2895.9551,10789.7756,114,18,0.283511,7,3,7,6,certificate
712,11,11,0,3044.9793,11324.8967,121,24,0.497139,7,2,7,6,certificate
713,11,11,0,3401.2091,13056.0453,123,19,0.285700,7,2,7,6,certificate
714,13,13,0,3389.2501,12451.2506,139,20,0.313108,7,2,7,6,certificate
715,12,12,0,3265.7284,12533.6421,117,22,0.320981,7,2,7,6,certificate
716,10,10,0,3129.6012,11798.0059,120,17,0.276067,7,3,7,6,certificate
717,15,15,0,3339.1750,12340.8751,133,22,0.252186,7,2,7,6,certificate
718,12,12,0,3597.3789,14126.8943,119,21,0.330046,7,2,7,6,certificate
719,10,10,0,3166.0143,11630.0717,131,22,0.390155,7,2,7,6,certificate
720,14,14,0,3769.5425,14552.7125,132,24,0.397593,7,2,7,6,certificate
721,11,11,0,3247.9605,12399.8026,119,21,0.357687,7,2,7,6,certificate
722,12,12,0,3605.1909,14170.9544,119,19,0.260155,7,3,7,6,certificate
723,13,13,0,3294.0862,12460.4309,123,21,0.457418,7,2,7,6,certificate
724,13,13,0,3229.9917,12024.9583,127,20,0.254903,7,2,7,6,certificate
725,15,15,0,3940.0476,15865.2380,116,25,0.384065,7,2,7,6,certificate
726,11,11,0,3769.9208,14714.6041,129,22,0.350584,7,2,7,6,certificate
727,12,12,0,3101.1612,11760.8058,115,19,0.271826,7,3,7,6,certificate
728,16,16,0,3962.4502,16157.2511,109,23,0.313903,7,2,6,5,certificate
729,13,13,0,3678.9253,14244.6267,128,24,0.308427,7,2,7,6,certificate
730,12,12,0,2985.4099,11287.0496,112,22,0.418568,7,2,7,6,certificate
731,13,13,0,2991.2673,11076.3365,119,23,0.319434,7,2,7,6,certificate
732,16,16,0,3777.9483,14814.7416,123,24,0.380721,7,2,7,6,certificate
733,10,10,0,3129.6377,11863.1883,118,18,0.296713,7,2,7,6,certificate
734,11,11,0,3266.0889,12460.4443,121,21,0.366228,7,3,7,6,certificate
735,10,10,0,3029.0974,11220.4871,123,20,0.391702,7,2,7,6,certificate
736,15,15,0,3768.7182,14998.5909,116,24,0.282570,7,2,7,6,certificate
737,14,14,0,3282.9569,12579.7845,117,25,0.365639,7,3,7,6,certificate
738,13,13,0,3815.8314,15229.1568,118,24,0.313851,7,2,7,6,certificate
739,16,16,0,3212.0732,12455.3662,107,24,0.211004,7,2,4,3,certificate
740,14,14,0,3428.7180,13468.5900,111,23,0.547365,7,2,7,6,certificate
741,11,11,0,2954.1365,10900.6823,120,19,0.296507,7,3,7,6,certificate
742,13,13,0,3419.8214,13239.1072,118,22,0.271831,7,2,7,6,certificate
743,12,12,0,3687.5436,14542.7178,120,23,0.361197,7,2,7,6,certificate
744,14,14,0,3305.8537,12664.2683,118,24,0.328696,7,2,7,6,certificate
745,16,16,0,3832.0249,15385.1243,113,27,0.371551,7,2,7,6,certificate
746,12,12,0,3323.2057,12396.0286,131,19,0.278881,7,2,7,6,certificate
747,10,10,0,3121.6844,11678.4219,123,18,0.309261,7,2,7,6,certificate
748,11,11,0,3215.2184,12421.0921,113,18,0.330782,7,2,7,6,certificate
749,14,14,0,3192.6103,11958.0514,122,25,0.333032,7,2,7,6,certificate
750,15,15,0,3240.7471,11968.7356,131,34,0.455521,7,2,7,6,certificate
751,12,12,0,2852.1385,10630.6926,112,20,0.409401,7,2,7,6,certificate
752,10,10,0,3312.2284,12511.1420,127,18,0.349877,7,2,7,6,certificate
753,14,14,0,3689.7600,14813.8002,110,24,0.350097,7,2,7,6,certificate
754,13,13,0,3912.5730,15617.8649,122,23,0.317717,7,2,7,6,certificate
755,11,11,0,3423.4141,13167.0703,123,22,0.290019,7,2,7,6,certificate
756,12,12,0,3218.3685,12271.8423,118,22,0.328272,7,2,7,6,certificate
757,10,10,0,2964.0424,11160.2118,114,18,0.276472,7,2,7,6,certificate
758,11,11,0,3486.1301,13235.6503,131,20,0.291795,7,2,7,6,certificate
759,13,13,0,3557.5895,14057.9473,114,23,0.301165,7,2,7,6,certificate
760,10,10,0,3306.8172,12789.0860,117,19,0.315022,7,3,7,6,certificate
761,11,11,0,3206.6136,12008.0679,126,21,0.356660,7,2,7,6,certificate
762,11,11,0,3778.8553,14629.2765,134,18,0.295506,7,2,7,6,certificate
763,13,13,0,3140.4225,11357.1126,134,20,0.314059,7,2,7,6,certificate
764,11,11,0,2908.0599,11090.2996,106,19,0.302351,7,2,7,6,certificate
765,12,12,0,2737.5027,10097.5135,110,18,0.280765,7,2,7,6,certificate
766,15,15,0,3072.4995,11502.4975,117,23,0.645256,7,2,7,6,certificate
767,10,10,0,3048.1051,11190.5255,126,18,0.351418,7,3,7,6,certificate
768,16,16,0,3187.3681,11816.8406,124,26,0.371879,7,2,6,5,certificate
769,16,16,0,3083.5751,11777.8754,109,26,1.013704,7,2,6,5,certificate
770,16,16,0,3553.4033,13962.0167,114,26,0.306936,7,2,6,5,certificate
771,14,14,0,3562.6604,14028.3020,115,22,0.290021,7,2,7,6,certificate
772,14,14,0,3651.4462,14037.2309,129,23,0.294228,7,2,7,6,certificate
773,10,10,0,3877.0002,15455.0011,123,18,0.326119,7,2,7,6,certificate
774,10,10,0,3026.9058,11219.5292,123,17,0.260907,7,2,7,6,certificate
775,10,10,0,2825.9206,10464.6032,114,17,0.296419,7,2,7,6,certificate
776,10,10,0,3401.5007,13012.5037,125,19,0.328050,7,2,7,6,certificate
777,12,12,0,3361.2159,12981.0796,118,21,0.369072,7,2,7,6,certificate
778,14,14,0,3358.3350,12791.6749,122,22,0.436636,7,2,7,6,certificate
779,15,15,0,3727.7917,14828.9583,115,26,0.418357,7,2,7,6,certificate
780,10,10,0,3340.7264,11873.6319,153,20,0.352410,7,3,7,6,certificate
781,14,14,0,2868.4370,10402.1849,120,23,0.376761,7,2,7,6,certificate
782,15,15,0,3409.6748,13383.3742,110,25,0.377118,7,2,7,6,certificate
783,15,15,0,3263.7947,12418.9737,118,23,0.365742,7,2,7,6,certificate
784,11,11,0,3092.4529,11777.2643,114,21,0.337914,7,2,7,6,certificate
785,15,15,0,4271.0928,17130.4641,129,27,0.422708,7,2,7,6,certificate
786,14,14,0,3683.3351,14681.6753,113,25,0.319449,7,2,7,6,certificate
787,11,11,0,3758.0091,14980.0453,118,22,0.351768,7,2,7,6,certificate
788,15,15,0,3754.5411,14497.7055,130,25,0.360991,7,2,7,6,certificate
789,16,16,0,3281.9865,12359.9323,122,25,0.246877,7,2,6,5,certificate
790,14,14,0,3489.2616,13431.3081,122,23,0.308363,7,3,7,6,certificate
791,12,12,0,3665.1542,14430.7709,121,19,0.252076,7,2,7,6,certificate
792,14,14,0,3884.7258,15583.6291,117,22,0.373873,7,2,7,6,certificate
793,10,10,0,2949.9205,11144.6025,112,16,0.274256,7,3,7,6,certificate
794,13,13,0,3511.5000,13402.5001,128,23,0.317511,7,2,7,6,certificate
795,11,11,0,3634.1750,14170.8751,124,18,0.292664,7,3,7,6,certificate
796,10,10,0,2918.1413,10755.7066,120,18,0.298862,7,3,7,6,certificate
797,14,14,0,3416.6605,13108.3024,121,23,0.448700,7,2,7,6,certificate
798,11,11,0,2823.0779,10740.3893,104,18,0.303672,7,2,7,6,certificate
799,16,16,0,3501.7348,13763.6740,111,24,0.449631,7,2,6,5,certificate
800,14,14,0,3623.1672,14195.8361,120,23,0.437126,7,2,7,6,certificate
801,13,13,0,3516.9135,13799.5674,116,21,0.331139,7,2,7,6,certificate
802,13,13,0,2972.5458,11232.7288,110,19,0.295069,7,2,7,6,certificate
803,11,11,0,2588.4817,9192.4083,116,18,0.376985,7,2,7,6,certificate
804,11,11,0,3505.7078,13493.5388,125,17,0.325059,7,2,7,6,certificate
805,16,16,0,3597.5769,14362.8847,108,25,0.366082,7,2,6,5,certificate
806,15,15,0,3871.3582,15551.7911,114,24,0.262762,7,2,7,6,certificate
807,15,15,0,3809.8129,14779.0643,130,23,0.309488,7,2,7,6,certificate
808,16,16,0,3422.5626,13412.8130,111,23,0.310913,7,2,6,5,certificate
809,15,15,0,3966.1814,15600.9072,129,27,0.344068,7,2,7,6,certificate
810,14,14,0,3306.6547,12773.2735,114,24,0.368495,7,2,7,6,certificate
811,14,14,0,3691.9524,14254.7622,129,24,0.338227,7,2,7,6,certificate
812,10,10,0,3033.7165,11538.5826,113,19,0.311519,7,2,7,6,certificate
813,13,13,0,3528.7716,13643.8579,123,24,0.366955,7,2,7,6,certificate
814,16,16,0,3465.1999,13740.9994,107,26,0.464823,7,2,6,5,certificate
815,14,14,0,3516.5601,13427.8004,129,26,0.397077,7,2,7,6,certificate
816,16,16,0,3984.4459,16112.2297,114,25,0.305210,7,2,6,5,certificate
817,16,16,0,4084.0577,16825.2883,107,27,0.342170,7,2,6,5,certificate
818,12,12,0,2988.0082,11225.0409,114,19,0.304489,7,2,7,6,certificate
819,11,11,0,3627.1268,14050.6338,128,19,0.273503,7,2,7,6,certificate
820,12,12,0,2596.8279,9609.1394,103,20,0.572218,7,2,7,6,certificate
821,12,12,0,3828.9307,15314.6534,118,20,0.283535,7,2,7,6,certificate
822,14,14,0,3977.1397,15975.6984,119,24,0.325998,7,2,7,6,certificate
823,10,10,0,3497.6289,13768.1444,116,17,0.311497,7,2,7,6,certificate
824,14,14,0,3320.8653,12634.3263,121,23,0.766113,7,2,7,6,certificate
825,14,14,0,2749.4748,10082.3742,111,22,0.319324,7,2,7,6,certificate
826,13,13,0,3459.2111,13491.0557,117,23,0.351187,7,2,7,6,certificate
827,11,11,0,4063.3882,16476.9410,119,19,0.276494,7,2,7,6,certificate
828,12,12,0,3314.0151,12550.0754,124,21,0.404924,7,2,7,6,certificate
829,10,10,0,3440.4352,13422.1761,118,18,0.346965,7,2,7,6,certificate
830,10,10,0,2983.9276,11044.6381,121,18,0.319413,7,2,7,6,certificate
831,15,15,0,3462.1933,13885.9664,102,21,0.378304,7,2,7,5,certificate
832,13,13,0,3324.2872,12776.4359,118,23,0.335138,7,2,7,6,certificate
833,11,11,0,3358.6366,12833.1828,123,20,0.329070,7,2,7,6,certificate
834,11,11,0,3318.8933,12579.4666,125,20,0.370896,7,2,7,6,certificate
835,13,13,0,3831.3163,15236.5814,120,24,0.371579,7,2,7,6,certificate
836,14,14,0,3596.4175,14057.0873,120,23,0.326652,7,2,7,6,certificate
837,15,15,0,3490.1095,13370.5476,124,26,0.322834,7,3,7,6,certificate
838,11,11,0,2858.1617,10750.8083,109,18,0.400947,7,2,7,6,certificate
839,13,13,0,3156.6262,11808.1308,122,21,0.331250,7,2,7,6,certificate
840,12,12,0,3144.6283,11868.1415,119,20,0.303843,7,2,7,6,certificate
841,16,16,0,3978.0899,15605.4494,130,25,0.302024,7,2,7,6,certificate
842,13,13,0,3618.4924,13952.4622,128,23,0.384215,7,2,7,6,certificate
843,14,14,0,2860.4792,10657.3962,110,24,0.348163,7,2,7,6,certificate
844,13,13,0,3692.5360,14467.6801,123,21,0.285248,7,2,7,6,certificate
845,12,12,0,2814.7818,10063.9092,124,22,0.302187,7,2,7,6,certificate
846,16,16,0,3496.9934,13724.9669,113,23,0.264273,7,2,6,5,certificate
847,11,11,0,3153.7331,11783.6653,124,19,0.349074,7,2,7,6,certificate
848,10,10,0,2812.0149,10380.0746,115,17,0.337356,7,2,7,6,certificate
849,10,10,0,3164.5278,12117.6389,116,18,0.385620,7,2,7,6,certificate
850,10,10,0,3510.3421,13541.7106,126,17,0.254036,7,3,7,6,certificate
851,14,14,0,3197.7094,12073.5471,119,22,0.278469,7,3,7,6,certificate
852,12,12,0,3483.9443,13619.7214,117,21,0.410700,7,2,7,6,certificate
853,13,13,0,3842.7803,15238.9017,122,21,0.321768,7,2,7,6,certificate
854,10,10,0,3744.2441,14606.2203,129,19,0.296371,7,2,7,6,certificate
855,12,12,0,3130.1911,11640.9556,125,23,0.488004,7,2,7,6,certificate
856,11,11,0,3181.6732,12223.3658,114,18,0.300569,7,2,7,6,certificate
857,13,13,0,3400.1495,13115.7475,119,23,0.385862,7,2,7,6,certificate
858,11,11,0,3017.2483,11231.2413,120,22,0.547342,7,2,7,6,certificate
859,15,15,0,3594.1187,13700.5933,130,27,0.421490,7,2,7,6,certificate
860,16,16,0,3338.6914,13038.4572,109,26,0.357903,7,2,6,5,certificate
861,13,13,0,3407.9629,13109.8144,120,24,0.336679,7,2,7,6,certificate
862,14,14,0,3268.6461,12448.2303,118,23,0.305325,7,2,7,6,certificate
863,14,14,0,3738.5472,14897.7358,115,25,0.384186,7,2,7,6,certificate
864,11,11,0,3144.9870,11719.9352,125,19,0.285497,7,3,7,6,certificate
865,15,15,0,3675.2702,14591.3512,114,27,0.374839,7,2,7,6,certificate
866,15,15,0,3650.0728,14385.3638,117,25,0.372266,7,2,7,6,certificate
867,12,12,0,3335.6430,12918.2150,116,21,0.474337,7,2,7,6,certificate
868,13,13,0,3432.4830,13062.4152,126,21,0.335736,7,2,7,6,certificate
869,11,11,0,3036.5347,11192.6734,124,19,0.326668,7,2,7,6,certificate
870,16,16,0,3538.2657,13666.3286,121,24,0.442577,7,2,6,5,certificate
871,13,13,0,3823.1022,15270.5108,118,25,0.349631,7,2,7,6,certificate
872,15,15,0,3836.8592,15154.2959,122,25,0.345290,7,2,7,6,certificate
873,10,10,0,2863.0201,10395.1007,123,18,0.287328,7,3,7,6,certificate
874,11,11,0,3341.9407,12789.7035,122,18,0.309939,7,3,7,6,certificate
875,15,15,0,3340.6525,13053.2627,110,26,0.369842,7,2,7,6,certificate
876,15,15,0,3724.0623,14895.3116,112,25,0.478613,7,2,7,6,certificate
877,16,16,0,3497.4184,13447.0921,122,25,0.278821,7,2,6,5,certificate
878,14,14,0,3125.3923,11811.9616,116,23,0.318338,7,2,7,6,certificate
879,16,16,0,3449.1992,13465.9961,113,23,0.283852,7,2,7,6,certificate
880,12,12,0,3867.3687,15476.8434,120,21,0.334352,7,2,7,6,certificate
881,12,12,0,2935.1094,10865.5469,118,19,0.277065,7,2,7,6,certificate
882,13,13,0,3372.3689,12966.8443,119,22,0.312341,7,2,7,6,certificate
883,10,10,0,3145.6696,11733.3478,125,17,0.288291,7,2,7,6,certificate
884,16,16,0,3651.3987,14086.9933,126,25,0.295361,7,2,7,6,certificate
885,12,12,0,3459.1460,13345.7302,122,20,0.314351,7,2,7,6,certificate
886,12,12,0,4088.3606,16586.8031,119,21,0.391222,7,2,7,6,certificate
887,15,15,0,3304.2518,12766.2592,113,24,0.304587,7,2,7,6,certificate
888,14,14,0,3734.6256,14983.1282,112,22,0.340056,7,2,7,6,certificate
889,13,13,0,3422.2583,13016.2915,126,22,0.319011,7,2,7,6,certificate
890,10,10,0,3693.8508,14379.2539,129,21,0.323642,7,2,7,6,certificate
891,16,16,0,4042.4807,16432.4033,113,25,0.286440,7,2,6,5,certificate
892,15,15,0,3859.1996,15515.9980,114,22,0.317900,7,2,7,6,certificate
893,11,11,0,3472.9414,13439.7069,122,19,0.285633,7,2,7,6,certificate
894,10,10,0,3057.5024,11627.5118,114,18,0.314226,7,2,7,6,certificate
895,15,15,0,3445.2656,13176.3280,123,23,0.349805,7,2,7,6,certificate
896,11,11,0,3240.9038,12489.5189,115,18,0.294997,7,2,7,6,certificate
897,12,12,0,3027.8318,11369.1592,116,20,0.355702,7,2,7,6,certificate
