trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,cover_snaps,n_cover_moves,stop_reason
1415,15,15,0,3561.6960,13948.4802,116,24,0.446603,7,2,7,6,certificate
1416,12,12,0,3064.2580,11491.2901,118,19,0.378874,7,2,7,6,certificate
1417,10,10,0,3550.0655,13920.3275,120,17,0.355032,7,2,7,6,certificate
1418,15,15,0,3352.6055,13013.0275,113,23,0.382337,7,2,7,6,certificate
1419,14,14,0,3125.2190,12121.0950,106,23,0.438476,7,2,7,6,certificate
1420,14,14,0,3349.8025,12874.0123,118,23,0.362958,7,2,7,6,certificate
1421,11,11,0,3517.4028,13777.0138,118,17,0.266994,7,2,7,6,certificate
1422,16,16,0,4001.0665,15765.3325,128,24,0.416524,7,2,7,6,certificate
1423,14,14,0,3192.1899,12330.9495,110,21,0.354540,7,2,7,6,certificate
1424,12,12,0,3444.1378,13240.6890,123,21,0.369099,7,2,7,6,certificate
1425,14,14,0,3717.6940,14368.4702,130,27,0.402467,7,2,7,6,certificate
1426,16,16,0,3611.3219,14366.6093,110,25,0.358539,7,2,7,6,certificate
1427,15,15,0,4849.0719,20275.3597,120,26,0.319827,7,3,7,6,certificate
1428,11,11,0,3118.0873,11930.4367,113,20,0.307370,7,3,7,6,certificate
1429,10,10,0,3319.2725,12741.3624,121,20,0.362250,7,2,7,6,certificate
1430,16,16,0,3734.6524,14563.2619,124,27,0.353671,7,2,7,6,certificate
1431,15,15,0,3027.5569,11277.7844,118,22,0.381313,7,2,7,6,certificate
1432,14,14,0,3751.9663,13854.8314,155,25,0.376301,7,3,7,6,certificate
1433,12,12,0,3233.9109,12119.5545,126,19,0.320027,7,2,7,6,certificate
1434,15,15,0,3266.3891,12641.9456,111,24,0.371859,7,2,7,6,certificate
1435,11,11,0,2944.9811,10964.9056,117,19,0.336115,7,2,7,6,certificate
1436,10,10,0,3430.6909,13403.4546,117,18,0.292719,7,2,7,6,certificate
1437,11,11,0,3442.8713,13409.3563,118,19,0.344845,7,3,7,6,certificate
1438,10,10,0,3501.0118,13390.0589,129,19,0.376644,7,2,7,6,certificate
1439,16,16,0,3695.8523,13814.2617,142,26,0.482409,7,2,7,6,certificate
1440,13,13,0,3664.9343,14559.6715,115,20,0.359843,7,2,7,6,certificate
1441,15,15,0,3369.1209,13330.6046,105,23,0.293640,7,3,7,6,certificate
1442,10,10,0,2973.6923,11213.4613,114,18,0.363639,7,2,7,6,certificate
1443,13,13,0,3348.5497,12642.7486,126,20,0.391316,7,2,7,6,certificate
1444,11,11,0,3267.7346,12758.6729,111,20,0.356550,7,2,7,6,certificate
1445,14,14,0,3216.2124,12351.0618,113,24,0.484607,7,2,7,6,certificate
1446,13,13,0,3127.1880,11995.9398,111,21,0.765145,7,2,7,6,certificate
1447,14,14,0,3169.6153,12068.0763,115,21,0.375317,7,2,7,6,certificate
1448,14,14,0,3597.5721,14332.8604,111,24,0.378463,7,2,7,6,certificate
1449,13,13,0,2993.2246,11346.1230,110,22,0.379865,7,2,7,6,certificate
1450,12,12,0,3322.1111,12935.5553,113,19,0.400630,7,2,7,6,certificate
1451,11,11,0,3188.2649,12201.3245,116,18,0.270327,7,2,7,6,certificate
1452,13,13,0,3315.3712,12276.8560,133,22,0.417826,7,2,7,6,certificate
1453,16,16,0,3709.4479,15012.2396,105,25,0.329967,7,2,6,5,certificate
1454,10,10,0,2988.6159,10858.0796,128,17,0.315977,7,2,7,6,certificate
1455,10,10,0,3358.6005,12728.0025,127,18,0.366295,7,2,7,6,certificate
1456,15,15,0,3592.9847,14239.9234,112,22,0.332822,7,2,7,6,certificate
1457,13,13,0,3429.8593,13444.2967,113,22,0.411196,7,2,7,5,certificate
1458,16,16,0,3720.8149,14694.0747,118,25,0.308116,7,2,7,6,certificate
1459,12,12,0,3239.3581,12356.7906,119,21,0.378128,7,2,7,6,certificate
1460,14,14,0,3447.6632,13073.3161,128,25,0.385030,7,3,7,6,certificate
1461,16,16,0,2823.0348,10965.1741,92,21,0.480895,7,2,5,4,certificate
1462,15,15,0,3787.1259,15040.6297,118,27,0.411958,7,2,7,6,certificate
1463,14,14,0,3586.2084,13696.0422,130,23,0.353925,7,2,7,6,certificate
1464,16,16,0,3252.7266,12613.6328,109,23,0.537145,7,2,6,5,certificate
1465,11,11,0,3021.7990,11178.9950,122,18,0.379921,7,2,7,6,certificate
1466,14,14,0,3234.7947,12413.9735,114,22,0.335190,7,2,7,6,certificate
1467,16,16,0,3537.4430,13647.2150,122,23,0.457197,7,2,6,5,certificate
1468,16,16,0,3789.7744,15203.8721,112,24,0.293326,7,3,6,5,certificate
1469,11,11,0,3518.2125,13391.0626,131,19,0.313713,7,2,7,6,certificate
1470,16,16,0,2704.8041,10374.0206,92,21,0.304167,7,2,4,3,certificate
1471,15,15,0,3321.8415,12764.2077,116,26,0.345162,7,2,7,6,certificate
1472,16,16,0,3666.9380,14824.6900,104,25,0.391942,7,2,7,6,certificate
1473,14,14,0,2932.3664,10656.8318,123,24,0.325532,7,2,7,6,certificate
1474,15,15,0,3593.4731,13927.3653,123,22,0.766335,7,2,7,6,certificate
1475,16,16,0,3940.5652,15457.8261,128,26,0.432460,7,2,7,6,certificate
1476,10,10,0,3481.6906,13368.4531,127,19,0.336201,7,3,7,6,certificate
1477,12,12,0,3443.6540,13293.2702,121,21,0.373432,7,3,7,6,certificate
1478,11,11,0,3024.5719,10972.8594,129,18,0.265916,7,2,7,6,certificate
1479,15,15,0,3398.0877,13350.4383,109,26,0.340280,7,2,7,6,certificate
1480,10,10,0,3017.0024,11130.0120,124,19,0.306143,7,3,7,6,certificate
1481,12,12,0,3254.0385,12790.1923,107,20,0.351822,7,2,7,6,certificate
1482,12,12,0,3360.4547,12757.2733,125,20,0.255560,7,2,7,6,certificate
1483,14,14,0,3163.6759,12033.3795,115,23,0.441069,7,2,7,6,certificate
1484,10,10,0,3193.7500,11653.7498,135,16,0.261231,7,2,7,6,certificate
1485,16,16,0,3647.6923,14588.4617,109,23,0.373092,7,2,7,6,certificate
1486,10,10,0,3443.7595,13103.7977,129,17,0.269540,7,2,7,6,certificate
1487,12,12,0,3522.0130,13600.0651,124,20,0.348112,7,2,7,6,certificate
1488,16,16,0,3621.5507,14182.7537,118,26,0.321645,7,2,5,4,certificate
1489,12,12,0,3562.8286,13814.1431,123,22,0.328259,7,2,7,6,certificate
1490,14,14,0,3189.1409,11920.7046,123,22,0.300509,7,2,7,6,certificate
1491,12,12,0,3460.9043,13509.5216,117,19,0.277250,7,2,7,6,certificate
1492,10,10,0,3318.5199,12812.5994,118,18,0.307926,7,2,7,6,certificate
1493,11,11,0,2809.4482,10312.2410,115,18,0.322946,7,2,7,6,certificate
1494,12,12,0,4034.5802,16247.9009,121,20,0.343588,7,2,7,6,certificate
1495,14,14,0,3142.4364,12037.1821,111,24,0.328634,7,2,7,6,certificate
1496,16,16,0,3833.6842,15413.4212,112,25,0.340269,7,2,7,6,certificate
1497,10,10,0,2864.4500,10687.2501,113,17,0.425064,7,2,7,6,certificate
1498,14,14,0,3528.3330,13791.6652,117,23,0.369827,7,2,7,6,certificate
1499,12,12,0,3550.0150,13955.0751,117,22,0.334831,7,2,7,6,certificate
1500,10,10,0,2822.7109,10148.5543,124,17,0.293381,7,2,7,6,certificate
1501,14,14,0,3428.5053,13167.5267,121,23,0.293928,7,3,7,6,certificate
1502,14,14,0,3053.1687,11505.8437,114,22,0.425168,7,2,7,6,certificate
1503,10,10,0,2797.4085,9982.0426,126,21,0.436182,7,2,7,6,certificate
1504,16,16,0,4408.3978,18266.9891,113,25,0.313049,7,2,7,6,certificate
1505,10,10,0,2991.9846,11009.9230,124,21,0.363385,7,2,7,6,certificate
1506,15,15,0,3153.8364,12259.1820,105,28,0.451774,7,2,7,6,certificate
1507,14,14,0,3665.1485,14335.7424,122,25,0.419566,7,2,7,6,certificate
1508,10,10,0,3117.6542,11698.2711,122,18,0.331044,7,3,7,6,certificate
1509,10,10,0,3542.9134,13749.5669,124,20,0.328612,7,2,7,6,certificate
1510,10,10,0,3321.6332,12588.1658,126,18,0.338812,7,3,7,6,certificate
1511,13,13,0,3167.3493,12131.7466,113,23,0.352973,7,2,7,6,certificate
1512,12,12,0,3889.0792,15210.3959,132,21,0.399687,7,2,7,6,certificate
1513,10,10,0,2993.5801,11017.9005,123,18,0.363727,7,2,7,6,certificate
1514,15,15,0,3909.4679,15882.3395,111,26,0.298467,7,2,7,6,certificate
1515,16,16,0,3665.5279,14697.6394,108,24,0.366154,7,2,7,6,certificate
1516,14,14,0,3590.6138,14088.0691,118,24,0.319047,7,2,7,6,certificate
1517,13,13,0,4107.9679,16479.8395,125,22,0.298256,7,3,7,6,certificate
1518,12,12,0,2960.2954,11296.4772,107,20,0.285102,7,2,7,6,certificate
1519,12,12,0,3903.6024,15653.0119,119,22,0.382230,7,2,7,6,certificate
1520,11,11,0,3160.9405,12339.7023,107,19,0.320931,7,2,7,6,certificate
1521,15,15,0,3228.6457,12513.2286,109,25,0.388545,7,2,7,6,certificate
1522,10,10,0,3744.3500,14936.7498,118,18,0.318324,7,3,7,6,certificate
1523,11,11,0,3437.7228,12973.6142,132,18,0.290607,7,2,7,6,certificate
1524,15,15,0,3395.2551,12851.2756,126,24,0.362280,7,2,7,6,certificate
1525,11,11,0,3365.7025,13053.5124,117,19,0.305398,7,2,7,6,certificate
1526,13,13,0,3366.9740,12694.8698,128,22,0.389974,7,2,7,6,certificate
1527,14,14,0,3382.1539,13215.7696,112,22,0.322297,7,2,7,6,certificate
1528,15,15,0,2915.5933,10817.9667,113,24,0.393809,7,2,7,5,certificate
1529,15,15,0,3265.6494,12188.2470,126,24,0.355651,7,2,7,6,certificate
1530,10,10,0,2698.9272,9894.6359,112,18,0.332875,7,2,7,6,certificate
1531,10,10,0,3072.6988,11583.4938,118,19,0.301349,7,2,7,6,certificate
1532,10,10,0,3493.7743,13653.8713,119,17,0.328532,7,2,7,6,certificate
1533,16,16,0,3651.2714,14361.3569,117,25,0.303724,7,2,6,5,certificate
1534,14,14,0,3570.0245,14110.1226,114,24,0.316323,7,2,7,6,certificate
1535,10,10,0,3676.7567,14338.7833,127,18,0.303761,7,2,7,6,certificate
1536,12,12,0,3343.4485,12322.2427,137,21,0.332774,7,2,7,6,certificate
1537,14,14,0,4147.2976,16496.4879,130,24,0.332863,7,2,7,5,certificate
1538,15,15,0,3287.7674,12893.8370,106,22,0.325264,7,2,7,6,certificate
1539,10,10,0,3463.9920,13389.9602,123,18,0.305896,7,2,7,6,certificate
1540,10,10,0,3103.2778,11856.3890,114,17,0.330573,7,2,7,6,certificate
1541,13,13,0,3078.6623,11513.3115,119,22,0.400569,7,2,7,6,certificate
1542,14,14,0,3818.1374,14845.6868,130,25,0.440556,7,2,7,6,certificate
1543,16,16,0,3489.8996,13579.4982,116,26,0.452186,7,2,7,6,certificate
1544,12,12,0,3698.2127,14416.0634,126,24,0.376089,7,2,7,6,certificate
1545,10,10,0,2902.9628,10669.8140,120,18,0.310736,7,2,7,6,certificate
1546,11,11,0,3079.9734,11414.8668,124,20,0.416016,7,2,7,6,certificate
1547,11,11,0,3395.7769,13008.8843,124,20,0.311709,7,2,7,6,certificate
1548,11,11,0,3088.6465,11793.2324,113,20,0.361070,7,2,7,6,certificate
1549,10,10,0,3189.5703,11862.8514,128,17,0.283592,7,2,7,6,certificate
1550,14,14,0,3582.2786,14271.3929,110,23,0.438977,7,2,7,6,certificate
1551,16,16,0,3462.6295,13773.1476,105,23,0.253268,7,2,6,5,certificate
1552,13,13,0,3683.8905,14419.4523,123,23,0.327916,7,2,7,6,certificate
1553,10,10,0,3015.2918,11426.4591,114,18,0.355158,7,2,7,6,certificate
1554,16,16,0,3550.1386,13975.6930,113,27,0.357160,7,2,6,5,certificate
1555,13,13,0,3450.8791,13139.3956,126,21,0.293674,7,2,7,6,certificate
1556,16,16,0,4376.6498,18253.2490,108,26,0.335038,7,2,6,5,certificate
1557,13,13,0,3285.1049,12570.5247,118,22,0.327909,7,2,7,6,certificate
1558,13,13,0,3664.9323,14284.6613,124,22,0.413638,7,2,7,6,certificate
1559,10,10,0,2777.5687,10137.8434,117,18,0.355061,7,2,7,6,certificate
1560,14,14,0,3088.5431,11457.7154,122,23,0.377506,7,2,7,6,certificate
1561,13,13,0,3266.4468,12742.2338,109,22,0.300010,7,2,7,6,certificate
1562,15,15,0,3273.9666,12354.8328,122,23,0.287311,7,2,7,6,certificate
1563,10,10,0,3232.7026,12388.5130,118,19,0.328058,7,2,7,6,certificate
1564,11,11,0,2730.9293,9964.6465,114,18,0.273998,7,2,7,6,certificate
1565,11,11,0,3214.8164,12369.0821,115,19,0.344562,7,2,7,6,certificate
1566,16,16,0,3886.6976,15263.4882,126,26,0.359967,7,2,7,6,certificate
1567,10,10,0,2667.9580,9174.7900,131,20,0.377099,7,2,7,6,certificate
1568,12,12,0,3508.2175,13771.0877,116,22,0.301144,7,2,7,6,certificate
1569,10,10,0,2800.4781,10377.3903,113,19,0.345991,7,2,7,6,certificate
1570,15,15,0,3694.1064,14865.5322,108,23,0.384797,7,2,7,6,certificate
1571,12,12,0,2837.5370,10357.6852,118,19,0.357436,7,3,7,6,certificate
1572,12,12,0,3377.1531,12540.7657,135,21,0.342057,7,2,7,6,certificate
1573,15,15,0,3296.4377,12222.1887,129,22,0.503483,7,2,7,6,certificate
1574,10,10,0,3212.4215,12162.1073,122,20,0.306591,7,2,7,6,certificate
1575,14,14,0,3632.8420,14084.2101,124,21,0.385913,7,3,7,6,certificate
1576,15,15,0,3773.9597,15144.7986,113,24,0.476033,7,2,7,6,certificate
1577,10,10,0,3147.8290,11834.1448,122,19,0.370619,7,3,7,6,certificate
1578,15,15,0,3766.3023,14996.5114,116,24,0.360072,7,3,7,6,certificate
1579,11,11,0,3570.5545,13932.7724,122,19,0.347870,7,3,7,6,certificate
1580,12,12,0,3555.3602,13791.8009,123,24,0.440473,7,2,7,6,certificate
1581,13,13,0,3760.4648,14687.3239,127,24,0.394247,7,2,7,6,certificate
1582,16,16,0,3589.0538,14210.2691,112,24,0.533655,7,2,7,6,certificate
1583,11,11,0,3189.5251,12017.6253,122,20,0.351987,7,2,7,6,certificate
1584,16,16,0,3207.1717,13070.8586,86,23,0.337959,7,2,4,3,certificate
1585,16,16,0,4035.0390,16460.1949,111,27,0.337786,7,2,6,5,certificate
1586,16,16,0,3885.4329,14977.1645,136,27,0.360859,7,2,7,6,certificate
1587,12,12,0,2990.9547,11074.7735,120,21,0.325539,7,2,7,6,certificate
1588,14,14,0,3013.7109,11408.5546,111,22,0.369936,7,2,7,6,certificate
1589,12,12,0,3311.0210,12800.1049,116,19,0.288610,7,2,7,6,certificate
1590,10,10,0,2628.3521,9476.7603,114,17,0.283115,7,2,7,6,certificate
1591,12,12,0,3263.2067,12376.0334,122,19,0.314063,7,2,7,6,certificate
1592,15,15,0,3481.8933,13724.4665,111,25,0.429924,7,2,7,6,certificate
1593,16,16,0,3629.4918,14277.4591,116,28,0.428024,7,2,7,6,certificate
1594,15,15,0,3658.1132,14365.5661,119,27,0.411338,7,2,7,6,certificate
1595,16,16,0,3375.0703,13275.3516,107,28,0.343050,7,2,5,4,certificate
1596,10,10,0,3175.8656,11949.3281,123,21,0.378563,7,3,7,6,certificate
1597,10,10,0,3360.9371,12764.6855,127,23,0.388840,7,2,7,6,certificate
1598,15,15,0,3571.3122,13986.5609,117,24,0.319102,7,2,7,6,certificate
1599,14,14,0,3763.6622,14773.3108,124,24,0.435036,7,2,7,6,certificate
1600,15,15,0,3387.9753,12979.8766,120,25,0.358408,7,2,7,6,certificate
1601,11,11,0,3150.6435,11768.2177,124,22,0.352287,7,2,7,6,certificate
1602,14,14,0,3907.8048,14559.0240,155,33,0.934773,7,2,7,6,certificate
1603,13,13,0,3435.6274,13238.1369,121,21,0.329954,7,2,7,6,certificate
1604,15,15,0,3668.0273,14410.1367,119,25,0.805124,7,2,7,5,certificate
1605,13,13,0,3499.0584,13820.2921,112,21,0.364925,7,2,7,6,certificate
1606,10,10,0,3519.0300,13525.1498,128,20,0.346686,7,2,7,6,certificate
1607,15,15,0,2996.4042,11527.0211,103,24,0.648634,7,2,7,6,certificate
1608,16,16,0,3029.5500,11487.7501,109,25,0.437060,7,2,7,6,certificate
1609,16,16,0,3666.0557,14075.2787,129,27,0.431011,7,2,7,6,certificate
1610,14,14,0,3583.2679,13996.3395,120,22,0.390633,7,3,7,6,certificate
1611,13,13,0,3799.7616,14068.8081,154,24,0.507023,7,3,7,6,certificate
1612,12,12,0,3132.5466,12307.7331,102,20,0.354279,7,2,7,6,certificate
1613,15,15,0,3578.2426,13881.2129,122,26,0.293939,7,2,7,6,certificate
1614,16,16,0,3802.5644,15427.8221,107,26,0.316286,7,2,5,4,certificate
1615,14,14,0,3609.6255,14213.1275,116,23,0.323405,7,3,7,6,certificate
1616,10,10,0,3053.1072,11510.5359,117,18,0.337588,7,2,7,6,certificate
1617,11,11,0,2766.1488,10085.7438,116,19,0.352195,7,2,7,6,certificate
1618,13,13,0,3188.4276,12057.1380,119,22,0.340655,7,2,7,6,certificate
1619,11,11,0,3442.5094,13567.5468,113,21,0.312694,7,2,7,6,certificate
1620,13,13,0,3902.2189,15236.0944,133,23,0.337607,7,3,7,6,certificate
1621,10,10,0,3265.4730,12547.3650,118,18,0.324606,7,2,7,6,certificate
1622,16,16,0,3307.3417,12896.7084,108,24,0.381944,7,2,6,5,certificate
1623,15,15,0,3525.2805,12836.4025,148,29,0.359886,7,2,7,6,certificate
1624,13,13,0,3149.3795,12166.8976,109,22,0.311193,7,2,7,6,certificate
1625,16,16,0,3406.9608,13224.8040,114,26,0.264165,7,2,6,5,certificate
1626,15,15,0,3707.1230,14225.6150,131,26,1.330552,7,2,7,6,certificate
1627,16,16,0,3507.3600,14021.7998,104,28,0.323792,7,2,6,5,certificate
1628,10,10,0,3536.2276,13541.1380,130,19,0.321737,7,2,7,6,certificate
1629,10,10,0,3329.5684,12687.8418,124,22,0.336086,7,2,7,6,certificate
1630,14,14,0,3657.1207,13270.6035,156,25,0.485926,7,2,7,6,certificate
1631,15,15,0,3358.5903,13082.9513,112,21,0.311790,7,2,7,6,certificate
1632,15,15,0,3750.1381,14945.6903,115,26,0.361628,7,2,7,6,certificate
1633,16,16,0,2941.6933,11138.4666,106,23,0.342117,7,2,5,4,certificate
1634,16,16,0,3841.9794,15459.8968,113,24,0.788581,7,2,6,5,certificate
1635,16,16,0,3615.6659,14133.3297,119,26,0.315301,7,2,7,6,certificate
1636,11,11,0,3298.9209,12669.6043,119,18,0.316355,7,2,7,6,certificate
1637,14,14,0,3443.8270,13364.1349,117,21,0.316301,7,3,7,6,certificate
1638,10,10,0,3027.8169,11454.0846,115,17,0.258939,7,2,7,6,certificate
1639,12,12,0,3644.8108,14214.0541,124,24,0.530131,7,2,7,6,certificate
1640,14,14,0,3331.1526,12635.7631,123,23,0.343523,7,2,7,6,certificate
1641,16,16,0,3536.4985,14252.4925,102,26,0.480270,7,2,5,4,certificate
1642,16,16,0,3000.2071,11336.0357,109,24,0.362486,7,2,6,5,certificate
1643,12,12,0,4199.1059,16460.5295,142,24,0.406477,7,2,7,6,certificate
1644,10,10,0,3121.5385,11677.6924,123,20,0.363126,7,2,7,6,certificate
1645,16,16,0,3598.1175,14305.5874,110,26,0.722231,7,2,7,6,certificate
1646,13,13,0,3690.4690,14567.3451,119,21,0.414955,7,2,7,6,certificate
1647,10,10,0,3577.8568,14024.2841,121,17,0.280202,7,2,7,6,certificate
1648,11,11,0,3401.8386,13474.1931,109,19,0.275839,7,2,7,6,certificate
1649,11,11,0,3033.5309,11037.6545,129,21,0.330283,7,2,7,6,certificate
1650,11,11,0,3036.3174,11006.5868,130,18,0.260340,7,2,7,6,certificate
1651,12,12,0,3016.5446,10927.7230,129,19,0.324674,7,2,7,6,certificate
1652,11,11,0,3418.7937,13138.9684,123,22,0.345908,7,2,7,6,certificate
1653,13,13,0,3617.8563,14654.2815,104,20,0.296259,7,2,7,6,certificate
1654,16,16,0,4034.7957,16328.9785,115,25,0.256183,7,2,6,5,certificate
1655,13,13,0,3165.3672,12091.8358,114,19,0.300643,7,2,7,6,certificate
1656,16,16,0,3246.9991,12874.9957,99,24,0.277386,7,2,5,4,certificate
1657,13,13,0,3401.9701,13364.8506,111,24,0.408912,7,2,7,6,certificate
1658,10,10,0,3239.7041,12048.5207,130,18,0.264079,7,2,7,6,certificate
1659,14,14,0,3292.5935,12557.9677,119,23,0.331246,7,2,7,6,certificate
1660,13,13,0,3156.0297,11990.1484,116,21,0.348453,7,2,7,6,certificate
1661,15,15,0,3304.4769,12557.3843,121,25,0.564251,7,2,7,6,certificate
1662,13,13,0,3822.8268,15349.1338,115,23,0.371692,7,2,7,6,certificate
1663,13,13,0,3808.3799,15396.8994,111,23,0.364757,7,2,7,6,certificate
1664,14,14,0,3892.1403,15295.7016,127,25,0.385459,7,3,7,6,certificate
1665,15,15,0,3467.1335,13730.6677,108,25,0.598265,7,2,7,6,certificate
1666,13,13,0,3665.9894,14344.9470,123,25,0.381621,7,2,7,6,certificate
1667,13,13,0,3407.2624,12701.3118,134,25,0.301712,7,2,7,6,certificate
1668,14,14,0,3926.4679,15417.3393,129,22,0.283743,7,3,7,6,certificate
1669,11,11,0,3343.2152,12791.0760,122,20,0.341952,7,2,7,6,certificate
1670,11,11,0,3255.3166,12531.5831,116,22,0.366253,7,2,7,6,certificate
1671,13,13,0,3264.2352,12341.1762,122,22,0.489189,7,2,7,6,certificate
1672,12,12,0,3284.1489,12500.7447,121,22,0.634512,7,2,7,6,certificate
1673,15,15,0,4157.3475,16856.7377,119,24,0.295219,7,3,7,6,certificate
1674,15,15,0,3603.5948,14317.9742,111,25,0.419189,7,2,7,6,certificate
1675,14,14,0,3615.5506,14522.7530,108,24,0.720675,7,2,7,6,certificate
1676,15,15,0,3817.6102,14553.0510,139,24,0.381057,7,2,7,6,certificate
1677,14,14,0,3125.5868,11682.9339,120,24,0.331663,7,2,7,6,certificate
1678,15,15,0,2927.5340,10552.6699,124,23,0.287290,7,2,7,6,certificate
1679,16,16,0,3380.4345,13067.1725,115,26,0.565435,7,2,7,6,certificate
1680,16,16,0,3632.1999,14380.9995,113,26,0.502837,7,2,7,6,certificate
1681,14,14,0,3341.6538,13063.2689,110,24,0.444895,7,2,7,6,certificate
1682,12,12,0,3596.8511,14129.2555,119,20,0.331620,7,2,7,6,certificate
1683,10,10,0,3004.3765,11146.8824,121,19,0.298383,7,3,7,6,certificate
1684,13,13,0,3179.2521,12186.2603,113,23,0.333890,7,2,7,6,certificate
1685,10,10,0,3167.2686,11871.3429,124,16,0.273535,7,3,7,6,certificate
1686,13,13,0,3925.6879,15853.4394,115,24,0.398381,7,2,7,6,certificate
1687,15,15,0,2765.4284,10557.1421,97,22,0.299793,7,2,7,6,certificate
1688,10,10,0,2873.1132,10340.5661,126,18,0.278581,7,3,7,6,certificate
1689,11,11,0,3140.0081,11630.0405,127,21,0.329959,7,3,7,6,certificate
1690,14,14,0,3443.6029,13098.0146,126,24,0.419330,7,2,7,6,certificate
1691,12,12,0,2847.3708,10496.8541,115,21,0.398062,7,2,7,6,certificate
1692,12,12,0,3238.1100,12375.5499,118,21,0.268513,7,2,7,6,certificate
1693,11,11,0,3634.1236,14080.6181,128,20,0.375192,7,2,7,6,certificate
1694,13,13,0,3946.5353,15932.6763,117,22,0.407067,7,2,7,6,certificate
1695,15,15,0,3205.2514,12241.2570,114,22,0.276564,7,3,7,6,certificate
1696,15,15,0,3336.6870,12643.4348,123,22,0.298740,7,2,7,6,certificate
1697,12,12,0,3029.3166,11176.5829,123,20,0.323237,7,2,7,6,certificate
1698,16,16,0,3674.7164,14473.5818,117,25,0.333792,7,2,6,5,certificate
1699,12,12,0,3119.5623,11952.8115,112,23,0.474633,7,2,7,6,certificate
1700,15,15,0,3672.9180,14004.5901,133,24,0.403544,7,2,7,6,certificate
1701,16,16,0,3506.7410,13618.7048,118,23,0.540840,7,2,7,6,certificate
1702,13,13,0,3160.7755,11953.8775,118,19,0.352730,7,2,7,6,certificate
1703,10,10,0,3388.7502,13018.7508,123,17,0.303330,7,3,7,6,certificate
1704,15,15,0,3716.5577,14772.7886,115,25,0.476616,7,2,7,6,certificate
1705,13,13,0,3323.6301,12793.1506,117,21,0.329911,7,2,7,6,certificate
1706,15,15,0,3909.3728,15851.8638,111,24,0.641387,7,2,7,6,certificate
1707,15,15,0,3338.9479,12959.7394,113,22,0.315128,7,2,7,6,certificate
1708,16,16,0,4328.1314,17655.6571,120,27,0.339350,7,2,6,5,certificate
1709,14,14,0,3352.1017,12845.5084,119,23,0.406207,7,2,7,6,certificate
1710,12,12,0,2727.7052,9703.5260,121,18,0.324697,7,2,7,5,certificate
1711,10,10,0,3077.2856,11211.4278,131,16,0.275583,7,4,7,6,certificate
1712,13,13,0,3342.1725,12705.8627,123,21,0.345295,7,2,7,6,certificate
1713,12,12,0,3119.9648,11739.8240,119,21,0.331191,7,2,7,6,certificate
1714,15,15,0,4271.2850,17331.4249,122,24,0.336693,7,2,7,6,certificate
1715,15,15,0,3567.0477,13535.2385,132,27,0.367287,7,2,7,6,certificate
1716,11,11,0,3132.0863,11850.4315,118,17,0.271920,7,2,7,6,certificate
1717,11,11,0,3342.4225,12762.1126,123,21,0.330539,7,2,7,6,certificate
1718,10,10,0,2822.5792,10297.8958,119,18,0.365854,7,2,7,6,certificate
1719,15,15,0,3437.2134,13156.0671,122,26,0.531706,7,2,7,6,certificate
1720,16,16,0,3097.1511,12535.7557,86,22,0.230782,7,2,3,2,certificate
1721,15,15,0,3455.2254,13376.1269,118,27,0.449913,7,2,7,6,certificate
1722,11,11,0,3027.2857,11366.4287,117,21,0.382583,7,3,7,6,certificate
1723,10,10,0,3739.1608,14535.8039,131,25,0.462505,7,2,7,6,certificate
1724,16,16,0,3683.6826,14558.4130,116,27,0.383930,7,2,7,6,certificate
1725,10,10,0,3296.1404,12545.7020,123,17,0.295240,7,2,7,6,certificate
1726,10,10,0,2849.5885,10887.9426,104,17,0.310461,7,2,7,6,certificate
1727,12,12,0,3133.5130,12012.5648,112,20,0.296106,7,2,7,6,certificate
1728,12,12,0,3855.3768,15161.8842,128,22,0.399544,7,2,7,6,certificate
1729,12,12,0,3603.7572,13948.7858,126,22,0.433164,7,2,7,6,certificate
1730,12,12,0,3610.7056,13958.5282,127,22,0.370169,7,2,7,6,certificate
1731,11,11,0,3970.7888,15748.9442,129,23,0.381484,7,2,7,6,certificate
1732,14,14,0,3722.7637,14583.8187,123,25,0.473728,7,2,7,5,certificate
1733,11,11,0,3282.4884,12757.4419,113,20,0.276734,7,2,7,6,certificate
1734,16,16,0,3505.1802,13955.9010,106,23,0.549818,7,2,6,5,certificate
1735,12,12,0,3304.6309,12753.1546,116,19,0.244860,7,2,7,6,certificate
1736,11,11,0,3021.8592,11089.2960,125,21,0.358709,7,2,7,6,certificate
1737,12,12,0,3437.0696,13320.3480,119,21,0.360540,7,3,7,6,certificate
1738,15,15,0,3075.3970,11551.9852,116,23,0.371325,7,2,7,6,certificate
1739,16,16,0,3275.0805,11765.4025,141,23,0.332815,7,3,7,6,certificate
1740,12,12,0,3383.4465,13082.2327,118,21,0.382295,7,2,7,6,certificate
1741,11,11,0,3074.9541,11484.7707,121,18,0.558433,7,2,7,6,certificate
1742,10,10,0,3007.4850,11092.4248,123,16,0.290683,7,2,7,5,certificate
1743,14,14,0,3449.0074,13545.0370,112,23,0.296504,7,2,7,6,certificate
1744,15,15,0,3234.3294,12386.6471,114,26,0.403849,7,2,7,6,certificate
1745,11,11,0,3304.3740,12571.8699,123,17,0.270236,7,2,7,6,certificate
