trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,stop_reason
951,15,15,0,3358.8346,12534.1731,130,26,0.965918,7,3,certificate
952,13,13,0,3693.2688,14081.3439,135,25,1.470826,7,2,certificate
953,11,11,0,3975.8550,15869.2752,125,24,1.357991,7,2,certificate
954,15,15,0,3616.6775,13948.3874,126,24,1.062423,7,2,certificate
955,14,14,0,3460.8470,13694.2351,109,26,1.603456,7,2,certificate
956,12,12,0,3259.1870,12190.9348,127,22,1.127178,7,3,certificate
957,14,14,0,3369.1852,13295.9258,107,24,2.933781,7,2,certificate
958,10,10,0,4072.3175,16371.5875,125,20,0.975910,7,2,certificate
959,15,15,0,4214.4333,17082.1664,121,24,1.108753,7,2,certificate
960,11,11,0,3458.1950,13430.9750,120,21,1.149598,7,2,certificate
961,11,11,0,4266.3920,17411.9602,122,20,0.823095,7,3,certificate
962,15,15,0,4028.9529,16109.7646,123,29,1.750237,7,2,certificate
963,13,13,0,3753.9517,14479.7587,133,26,1.074147,7,2,certificate
964,15,15,0,3608.2836,14066.4178,120,23,0.927664,7,3,certificate
965,14,14,0,3431.6320,12718.1598,137,24,1.009875,7,2,certificate
966,16,16,0,4214.1531,17275.7656,113,29,1.510427,7,2,certificate
967,13,13,0,3472.3835,13126.9174,131,22,1.126870,7,2,certificate
968,16,16,0,4394.4309,17962.1545,121,28,1.092881,7,2,certificate
969,15,15,0,3431.6712,13373.3559,114,26,1.553003,7,1,certificate
970,13,13,0,2795.7387,9838.6936,127,22,1.207960,7,2,certificate
971,14,14,0,3413.5151,13417.5755,111,24,1.087554,7,2,certificate
972,15,15,0,3364.5448,13167.7240,110,25,1.228675,7,2,certificate
973,12,12,0,2764.9216,10384.6079,105,20,1.187705,7,2,certificate
974,12,12,0,3641.1798,14195.8991,124,23,0.975602,7,2,certificate
975,14,14,0,3959.9714,15964.8570,117,24,0.992056,7,3,certificate
976,14,14,0,3126.0499,11695.2493,121,29,1.083704,7,2,certificate
977,11,11,0,2676.4271,9632.1356,116,21,0.958942,7,2,certificate
978,15,15,0,3744.5756,14412.8779,132,29,1.415874,7,2,certificate
979,11,11,0,3393.0776,12830.3881,129,19,0.896509,7,3,certificate
980,13,13,0,3382.6634,13058.3172,118,25,1.103432,7,2,certificate
981,16,16,0,3665.0859,14475.4293,116,27,1.170051,7,4,certificate
982,14,14,0,3892.7912,15028.9560,137,30,1.535137,7,2,certificate
983,13,13,0,4088.9664,16394.8320,125,24,1.185819,7,2,certificate
984,12,12,0,2892.9978,10619.9888,119,19,0.952669,7,2,certificate
985,14,14,0,3399.6678,13108.3388,118,24,1.123648,7,2,certificate
986,13,13,0,3864.6078,15323.0390,123,27,1.034850,7,2,certificate
987,16,16,0,3780.1827,15065.9134,115,29,1.400612,7,2,certificate
988,11,11,0,2859.6276,9958.1382,136,25,1.101340,7,2,certificate
989,12,12,0,4286.4459,17537.2296,120,21,0.856755,7,3,certificate
990,13,13,0,3820.5204,14917.6021,129,22,0.804466,7,3,certificate
991,12,12,0,3776.0593,14850.2964,125,24,0.630709,7,2,certificate
992,15,15,0,3442.6311,13453.1553,113,26,0.640361,7,3,certificate
993,15,15,0,3092.9501,11829.7505,109,24,0.649511,7,2,certificate
994,12,12,0,3175.6721,11963.3606,121,25,1.417035,7,2,certificate
995,16,16,0,3337.1578,13570.7891,91,24,2.404709,7,3,certificate
996,14,14,0,3763.1461,14700.7306,126,25,0.661625,7,2,certificate
997,14,14,0,3435.1583,13360.7916,116,26,1.063760,7,2,certificate
998,13,13,0,3738.4794,14752.3970,121,22,0.269446,7,2,certificate
999,12,12,0,3440.0562,13125.2808,127,23,0.231563,7,2,certificate
