trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,stop_reason
101,13,13,0,3641.7887,13583.9434,144,25,1.455958,7,2,certificate
102,12,12,0,3596.7753,13918.8765,126,24,1.262846,7,2,certificate
103,15,15,0,3538.2602,13241.3009,137,30,4.239088,7,2,certificate
104,12,12,0,4635.0272,18395.1358,149,25,1.377055,7,2,certificate
105,16,16,0,3460.3886,13196.9430,124,29,0.607515,7,2,certificate
106,16,16,0,4469.2004,17926.0022,135,25,3.161291,7,2,certificate
107,15,15,0,4193.1474,16090.7371,150,25,0.975558,7,2,certificate
108,11,11,0,3271.4883,12152.4413,132,22,1.361964,7,2,certificate
109,12,12,0,3451.8446,13024.2229,132,22,1.999579,7,2,certificate
110,12,12,0,4057.4773,15497.3866,150,24,2.518772,7,2,certificate
111,12,12,0,3577.4088,13642.0442,132,26,1.198165,7,2,certificate
112,16,16,0,3680.6996,13523.4982,150,25,2.749451,7,2,certificate
113,15,15,0,4283.2344,16586.1718,149,28,2.871779,7,2,certificate
114,13,13,0,4078.0327,15760.1634,143,24,1.507018,7,2,certificate
115,11,11,0,3112.1022,10945.5111,145,26,1.458192,7,2,certificate
116,12,12,0,3944.9216,15239.6079,140,24,0.981700,7,3,certificate
117,14,14,0,3952.0422,15540.2111,130,27,2.652729,7,2,certificate
118,16,16,0,4167.5747,15897.8734,152,30,0.981431,7,2,certificate
119,12,12,0,3169.3784,11066.8922,149,21,1.875345,7,2,certificate
120,10,10,0,3091.8388,10469.1939,160,20,0.819423,7,2,certificate
121,12,12,0,3340.9180,12399.5902,134,25,1.243397,7,2,certificate
122,12,12,0,4120.6144,15763.0719,152,23,0.914293,7,2,certificate
123,11,11,0,3412.7116,12478.5579,144,24,1.681729,7,2,certificate
124,10,10,0,3627.1498,13780.7490,138,23,1.088586,7,2,certificate
125,10,10,0,3773.5249,14337.6243,143,22,0.999063,7,3,certificate
126,10,10,0,3156.9870,11344.9350,140,21,1.549880,7,2,certificate
