trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,stop_reason
984,12,12,0,2923.3250,10966.6251,112,21,0.948054,7,2,certificate
985,14,14,0,3489.1867,13240.9334,128,23,0.710377,7,2,certificate
986,13,13,0,3590.9853,13769.9263,129,25,0.495575,7,2,certificate
987,16,16,0,3776.2982,15086.4909,114,29,1.079801,7,2,certificate
988,11,11,0,2859.9860,9884.9301,139,23,0.915491,7,2,certificate
989,12,12,0,4151.1664,16900.8322,119,24,0.729574,7,2,certificate
990,13,13,0,3326.9789,12419.8945,130,21,0.493861,7,3,certificate
991,12,12,0,3496.7371,13588.6853,121,20,0.468660,7,2,certificate
992,15,15,0,3516.1572,13385.7860,127,22,0.336732,7,3,certificate
993,15,15,0,3156.7695,12063.8474,112,25,0.574588,7,2,certificate
994,12,12,0,3158.9983,11969.9913,118,25,1.291924,7,2,certificate
995,16,16,0,3719.4593,15212.2967,100,27,1.419901,7,2,certificate
996,14,14,0,3907.8213,15674.1067,118,24,0.450902,7,2,certificate
997,14,14,0,3599.9797,14344.8986,111,26,0.538242,7,2,certificate
998,13,13,0,3667.2072,14276.0359,125,22,0.275012,7,2,certificate
999,12,12,0,3444.2288,13376.1438,119,23,0.275840,7,2,certificate
